,有價證券代號及名稱 ,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註
16817,084767　T50反1凱基0B購01,TW21Z0847677,2021/02/03,上市,,RWBCCA,
16818,084768　聯電凱基08購11,TW21Z0847685,2021/02/03,上市,,RWSCCA,
16819,084769　鴻海凱基08購14,TW21Z0847693,2021/02/03,上市,,RWSCCA,
16820,084770　鴻海凱基09購08,TW21Z0847701,2021/02/03,上市,,RWSCCA,
16821,084771　順德凱基08購01,TW21Z0847719,2021/02/03,上市,,RWSCCA,
16822,084772　凌陽凱基09購01,TW21Z0847727,2021/02/03,上市,,RWSCCA,
16823,084773　南亞科凱基08購03,TW21Z0847735,2021/02/03,上市,,RWSCCA,
16824,084774　友達凱基09購05,TW21Z0847743,2021/02/03,上市,,RWSCCA,
16825,084775　偉詮電凱基08購02,TW21Z0847750,2021/02/03,上市,,RWSCCA,
16826,084776　聯發科凱基08購15,TW21Z0847768,2021/02/03,上市,,RWSCCA,
16827,084777　強茂凱基08購03,TW21Z0847776,2021/02/03,上市,,RWSCCA,
16828,084778　晶豪科凱基08購02,TW21Z0847784,2021/02/03,上市,,RWSCCA,
16829,084779　欣興凱基08購09,TW21Z0847792,2021/02/03,上市,,RWSCCA,
16830,084780　緯創凱基08購02,TW21Z0847800,2021/02/03,上市,,RWSCCA,
16831,084781　群創凱基09購07,TW21Z0847818,2021/02/03,上市,,RWSCCA,
16832,084782　嘉澤凱基09購01,TW21Z0847826,2021/02/03,上市,,RWSCCA,
16833,084783　健策凱基08購01,TW21Z0847834,2021/02/03,上市,,RWSCCA,
16834,084784　日月光凱基08購06,TW21Z0847842,2021/02/03,上市,,RWSCCA,
16835,084785　致伸凱基08購01,TW21Z0847859,2021/02/03,上市,,RWSCCA,
16836,084786　和碩凱基0A購03,TW21Z0847867,2021/02/03,上市,,RWSCCA,
16837,084787　彩晶凱基09購03,TW21Z0847875,2021/02/03,上市,,RWSCCA,
16838,084788　矽格凱基08購02,TW21Z0847883,2021/02/03,上市,,RWSCCA,
16839,084789　台郡凱基09購02,TW21Z0847891,2021/02/03,上市,,RWSCCA,
16840,084790　致新凱基08購02,TW21Z0847909,2021/02/03,上市,,RWSCCA,
16841,084791　百和凱基09購01,TW21Z0847917,2021/02/03,上市,,RWSCCA,
16842,084792　中興電群益09購03,TW21Z0847925,2021/02/03,上市,,RWSCCA,
16843,084793　力山群益09購01,TW21Z0847933,2021/02/03,上市,,RWSCCA,
16844,084794　華新群益0A購01,TW21Z0847941,2021/02/03,上市,,RWSCCA,
16845,084795　聯電群益08購05,TW21Z0847958,2021/02/03,上市,,RWSCCA,
16846,084796　聯電群益08購06,TW21Z0847966,2021/02/03,上市,,RWSCCA,
16847,084797　鴻海群益08購14,TW21Z0847974,2021/02/03,上市,,RWSCCA,
16848,084798　鴻海群益09購07,TW21Z0847982,2021/02/03,上市,,RWSCCA,
16849,084799　台積電群益08購18,TW21Z0847990,2021/02/03,上市,,RWSCCA,
16850,084800　台積電群益0A購01,TW21Z0848006,2021/02/03,上市,,RWSCCA,
16851,084801　旺宏群益0A購01,TW21Z0848014,2021/02/03,上市,,RWSCCA,
16852,084802　華邦電群益09購02,TW21Z0848022,2021/02/03,上市,,RWSCCA,
16853,084803　南亞科群益09購01,TW21Z0848030,2021/02/03,上市,,RWSCCA,
16854,084804　欣興群益08購02,TW21Z0848048,2021/02/03,上市,,RWSCCA,
16855,084805　聯茂群益09購01,TW21Z0848055,2021/02/03,上市,,RWSCCA,
16856,084806　中興電永豐08購01,TW21Z0848063,2021/02/03,上市,,RWSCCA,
16857,084807　鴻海永豐0A購01,TW21Z0848071,2021/02/03,上市,,RWSCCA,
16858,084808　國巨永豐08購01,TW21Z0848089,2021/02/03,上市,,RWSCCA,
16859,084809　凌陽永豐08購02,TW21Z0848097,2021/02/03,上市,,RWSCCA,
16860,084810　友達永豐08購02,TW21Z0848105,2021/02/03,上市,,RWSCCA,
16861,084811　偉詮電永豐08購01,TW21Z0848113,2021/02/03,上市,,RWSCCA,
16862,084812　聯發科永豐08購02,TW21Z0848121,2021/02/03,上市,,RWSCCA,
16863,084813　華晶科永豐08購03,TW21Z0848139,2021/02/03,上市,,RWSCCA,
16864,084814　華晶科永豐08購04,TW21Z0848147,2021/02/03,上市,,RWSCCA,
16865,084815　彩晶永豐08購01,TW21Z0848154,2021/02/03,上市,,RWSCCA,
16866,084816　中興電國票09購01,TW21Z0848162,2021/02/03,上市,,RWSCCA,
16867,084817　鴻海國票0A購02,TW21Z0848170,2021/02/03,上市,,RWSCCA,
16868,084818　乙盛國票09購01,TW21Z0848188,2021/02/03,上市,,RWSCCA,
16869,084819　同欣電國票09購01,TW21Z0848196,2021/02/03,上市,,RWSCCA,
16870,084820　台達化富邦0A購01,TW21Z0848204,2021/02/03,上市,,RWSCCA,
16871,084821　聯電統一08購09,TW21Z0848212,2021/02/03,上市,,RWSCCA,
16872,084822　聯電統一08購10,TW21Z0848220,2021/02/03,上市,,RWSCCA,
16873,084823　仁寶統一0A購01,TW21Z0848238,2021/02/03,上市,,RWSCCA,
16874,084824　台積電統一0A購08,TW21Z0848246,2021/02/03,上市,,RWSCCA,
16875,084825　台積電統一0B購07,TW21Z0848253,2021/02/03,上市,,RWSCCA,
16876,084826　台積電統一0B購08,TW21Z0848261,2021/02/03,上市,,RWSCCA,
16877,084827　台積電統一0C購03,TW21Z0848279,2021/02/03,上市,,RWSCCA,
16878,084828　台積電統一11購02,TW21Z0848287,2021/02/03,上市,,RWSCCA,
16879,084829　宏碁統一0A購04,TW21Z0848295,2021/02/03,上市,,RWSCCA,
16880,084830　宏碁統一0A購05,TW21Z0848303,2021/02/03,上市,,RWSCCA,
16881,084831　聯發科統一0A購02,TW21Z0848311,2021/02/03,上市,,RWSCCA,
16882,084832　聯發科統一0A購03,TW21Z0848329,2021/02/03,上市,,RWSCCA,
16883,084833　聯發科統一0B購01,TW21Z0848337,2021/02/03,上市,,RWSCCA,
16884,084834　長榮航統一0A購01,TW21Z0848345,2021/02/03,上市,,RWSCCA,
16885,084835　大立光統一0A購02,TW21Z0848352,2021/02/03,上市,,RWSCCA,
16886,084836　玉晶光統一0A購02,TW21Z0848360,2021/02/03,上市,,RWSCCA,
16887,084837　日月光統一0C購01,TW21Z0848378,2021/02/03,上市,,RWSCCA,
16888,084838　致伸統一0A購01,TW21Z0848386,2021/02/03,上市,,RWSCCA,
16889,084839　日月光台新08購01,TW21Z0848394,2021/02/03,上市,,RWSCCE,
16890,084840　台達電元富08購04,TW21Z0848402,2021/02/03,上市,,RWSCCA,
16891,084841　金像電元富08購03,TW21Z0848410,2021/02/03,上市,,RWSCCA,
16892,084842　聯發科元富0B購03,TW21Z0848428,2021/02/03,上市,,RWSCCA,
16893,084843　萬海元富0A購01,TW21Z0848436,2021/02/03,上市,,RWSCCA,
16894,084844　大立光元富0C購01,TW21Z0848444,2021/02/03,上市,,RWSCCA,
16895,084845　大立光元富0C購02,TW21Z0848451,2021/02/03,上市,,RWSCCA,
16896,084846　欣興元富08購07,TW21Z0848469,2021/02/03,上市,,RWSCCA,
16897,084847　彩晶元富08購02,TW21Z0848477,2021/02/03,上市,,RWSCCA,
16898,084848　T50反1元大0B購02,TW21Z0848485,2021/02/03,上市,,RWBCCA,
16899,084849　T50反1元大0B購03,TW21Z0848493,2021/02/03,上市,,RWBCCA,
16900,084850　台達化元大08購01,TW21Z0848501,2021/02/03,上市,,RWSCCA,
16901,084851　台達化元大08購02,TW21Z0848519,2021/02/03,上市,,RWSCCA,
16902,084852　聯成元大08購01,TW21Z0848527,2021/02/03,上市,,RWSCCA,
16903,084853　亞德客元大08購01,TW21Z0848535,2021/02/03,上市,,RWSCCA,
16904,084854　鴻海元大08購10,TW21Z0848543,2021/02/03,上市,,RWSCCA,
16905,084855　鴻海元大08購11,TW21Z0848550,2021/02/03,上市,,RWSCCA,
16906,084856　鴻海元大09購10,TW21Z0848568,2021/02/03,上市,,RWSCCA,
16907,084857　台積電元大08購14,TW21Z0848576,2021/02/03,上市,,RWSCCA,
16908,084858　台積電元大08購15,TW21Z0848584,2021/02/03,上市,,RWSCCA,
16909,084859　台積電元大09購09,TW21Z0848592,2021/02/03,上市,,RWSCCA,
16910,084860　智邦元大08購01,TW21Z0848600,2021/02/03,上市,,RWSCCA,
16911,084861　瑞昱元大08購02,TW21Z0848618,2021/02/03,上市,,RWSCCA,
16912,084862　台光電元大08購02,TW21Z0848626,2021/02/03,上市,,RWSCCA,
16913,084863　凌陽元大08購06,TW21Z0848634,2021/02/03,上市,,RWSCCA,
16914,084864　凌陽元大08購07,TW21Z0848642,2021/02/03,上市,,RWSCCA,
16915,084865　偉詮電元大09購01,TW21Z0848659,2021/02/03,上市,,RWSCCA,
16916,084866　義隆元大08購02,TW21Z0848667,2021/02/03,上市,,RWSCCA,
16917,084867　可成元大08購01,TW21Z0848675,2021/02/03,上市,,RWSCCA,
16918,084868　可成元大08購02,TW21Z0848683,2021/02/03,上市,,RWSCCA,
16919,084869　奇鋐元大08購02,TW21Z0848691,2021/02/03,上市,,RWSCCA,
16920,084870　奇鋐元大08購03,TW21Z0848709,2021/02/03,上市,,RWSCCA,
16921,084871　晶技元大08購02,TW21Z0848717,2021/02/03,上市,,RWSCCA,
16922,084872　華晶科元大08購01,TW21Z0848725,2021/02/03,上市,,RWSCCA,
16923,084873　明泰元大08購01,TW21Z0848733,2021/02/03,上市,,RWSCCA,
16924,084874　玉晶光元大09購04,TW21Z0848741,2021/02/03,上市,,RWSCCA,
16925,084875　和碩元大08購02,TW21Z0848758,2021/02/03,上市,,RWSCCA,
16926,084876　乙盛元大08購02,TW21Z0848766,2021/02/03,上市,,RWSCCA,
16927,084877　祥碩元大08購06,TW21Z0848774,2021/02/03,上市,,RWSCCA,
16928,084878　GIS元大08購04,TW21Z0848782,2021/02/03,上市,,RWSCCA,
16929,084879　GIS元大08購05,TW21Z0848790,2021/02/03,上市,,RWSCCA,
16930,084880　緯穎元大08購02,TW21Z0848808,2021/02/03,上市,,RWSCCA,
16931,084883　台灣50群益09購03,TW21Z0848832,2021/02/04,上市,,RWBCCA,
16932,084884　T50反1群益0A購02,TW21Z0848840,2021/02/04,上市,,RWBCCA,
16933,084885　友達群益09購05,TW21Z0848857,2021/02/04,上市,,RWSCCA,
16934,084886　全新群益09購01,TW21Z0848865,2021/02/04,上市,,RWSCCA,
16935,084887　富邦金群益0A購01,TW21Z0848873,2021/02/04,上市,,RWSCCA,
16936,084888　群創群益08購04,TW21Z0848881,2021/02/04,上市,,RWSCCA,
16937,084889　智易群益08購01,TW21Z0848899,2021/02/04,上市,,RWSCCA,
16938,084890　彩晶群益09購05,TW21Z0848907,2021/02/04,上市,,RWSCCA,
16939,084891　超眾群益08購01,TW21Z0848915,2021/02/04,上市,,RWSCCA,
16940,084892　鴻海統一0C購03,TW21Z0848923,2021/02/04,上市,,RWSCCA,
16941,084893　台積電統一0A購09,TW21Z0848931,2021/02/04,上市,,RWSCCA,
16942,084894　台積電統一0B購09,TW21Z0848949,2021/02/04,上市,,RWSCCA,
16943,084895　旺宏統一09購04,TW21Z0848956,2021/02/04,上市,,RWSCCA,
16944,084896　華邦電統一09購09,TW21Z0848964,2021/02/04,上市,,RWSCCA,
16945,084897　凌陽統一0A購03,TW21Z0848972,2021/02/04,上市,,RWSCCA,
16946,084898　群創統一0A購01,TW21Z0848980,2021/02/04,上市,,RWSCCA,
16947,084899　鴻海台新08購01,TW21Z0848998,2021/02/04,上市,,RWSCCE,
16948,084900　鴻海元富0B購02,TW21Z0849004,2021/02/04,上市,,RWSCCA,
16949,084901　鴻海元富0B購03,TW21Z0849012,2021/02/04,上市,,RWSCCA,
16950,084902　鴻海元富0B購04,TW21Z0849020,2021/02/04,上市,,RWSCCA,
16951,084903　鴻海元富0B購05,TW21Z0849038,2021/02/04,上市,,RWSCCA,
16952,084904　喬山永豐08購01,TW21Z0849046,2021/02/04,上市,,RWSCCA,
16953,084905　聯電永豐08購05,TW21Z0849053,2021/02/04,上市,,RWSCCA,
16954,084906　國巨永豐08購02,TW21Z0849061,2021/02/04,上市,,RWSCCA,
16955,084907　台積電永豐08購03,TW21Z0849079,2021/02/04,上市,,RWSCCA,
16956,084908　南亞科永豐08購01,TW21Z0849087,2021/02/04,上市,,RWSCCA,
16957,084909　友達永豐08購03,TW21Z0849095,2021/02/04,上市,,RWSCCA,
16958,084910　大立光永豐08購01,TW21Z0849103,2021/02/04,上市,,RWSCCA,
16959,084911　群創永豐08購02,TW21Z0849111,2021/02/04,上市,,RWSCCA,
16960,084912　寶成永豐08購01,TW21Z0849129,2021/02/04,上市,,RWSCCA,
16961,084913　台灣50元大08購04,TW21Z0849137,2021/02/04,上市,,RWBCCA,
16962,084914　台灣50元大08購05,TW21Z0849145,2021/02/04,上市,,RWBCCA,
16963,084915　台灣50元大08購06,TW21Z0849152,2021/02/04,上市,,RWBCCA,
16964,084916　T50反1元大0B購04,TW21Z0849160,2021/02/04,上市,,RWBCCA,
16965,084917　T50反1元大0B購05,TW21Z0849178,2021/02/04,上市,,RWBCCA,
16966,084918　T50反1元大0B購06,TW21Z0849186,2021/02/04,上市,,RWBCCA,
16967,084919　臺指反元大0B購01,TW21Z0849194,2021/02/04,上市,,RWBCCA,
16968,084920　新光鋼元大08購01,TW21Z0849202,2021/02/04,上市,,RWSCCA,
16969,084921　華通元大08購03,TW21Z0849210,2021/02/04,上市,,RWSCCA,
16970,084922　鴻海元大08購12,TW21Z0849228,2021/02/04,上市,,RWSCCA,
16971,084923　台積電元大08購18,TW21Z0849236,2021/02/04,上市,,RWSCCA,
16972,084924　台積電元大08購19,TW21Z0849244,2021/02/04,上市,,RWSCCA,
16973,084925　台積電元大09購11,TW21Z0849251,2021/02/04,上市,,RWSCCA,
16974,084926　宏碁元大08購02,TW21Z0849269,2021/02/04,上市,,RWSCCA,
16975,084927　宏碁元大08購03,TW21Z0849277,2021/02/04,上市,,RWSCCA,
16976,084928　凌陽元大08購08,TW21Z0849285,2021/02/04,上市,,RWSCCA,
16977,084929　友達元大08購05,TW21Z0849293,2021/02/04,上市,,RWSCCA,
16978,084930　圓剛元大08購02,TW21Z0849301,2021/02/04,上市,,RWSCCA,
16979,084931　圓剛元大08購03,TW21Z0849319,2021/02/04,上市,,RWSCCA,
16980,084932　聯發科元大08購07,TW21Z0849327,2021/02/04,上市,,RWSCCA,
16981,084933　聯發科元大0A購02,TW21Z0849335,2021/02/04,上市,,RWSCCA,
16982,084934　義隆元大08購03,TW21Z0849343,2021/02/04,上市,,RWSCCA,
16983,084935　緯創元大08購03,TW21Z0849350,2021/02/04,上市,,RWSCCA,
16984,084936　新日興元大08購01,TW21Z0849368,2021/02/04,上市,,RWSCCA,
16985,084937　玉晶光元大0A購01,TW21Z0849376,2021/02/04,上市,,RWSCCA,
16986,084938　上緯控元大09購03,TW21Z0849384,2021/02/04,上市,,RWSCCA,
16987,084939　和碩元大08購03,TW21Z0849392,2021/02/04,上市,,RWSCCA,
16988,084940　臻鼎元大08購01,TW21Z0849400,2021/02/04,上市,,RWSCCA,
16989,084941　啟碁元大08購01,TW21Z0849418,2021/02/04,上市,,RWSCCA,
16990,084942　啟碁元大08購02,TW21Z0849426,2021/02/04,上市,,RWSCCA,
16991,084943　南電元大08購04,TW21Z0849434,2021/02/04,上市,,RWSCCA,
16992,084944　S&P反1凱基0A購01,TW21Z0849442,2021/02/04,上市,,RWBCCA,
16993,084945　台達化凱基08購02,TW21Z0849459,2021/02/04,上市,,RWSCCA,
16994,084946　裕隆凱基08購02,TW21Z0849467,2021/02/04,上市,,RWSCCA,
16995,084947　鴻海凱基08購15,TW21Z0849475,2021/02/04,上市,,RWSCCA,
16996,084948　旺宏凱基08購05,TW21Z0849483,2021/02/04,上市,,RWSCCA,
16997,084949　華邦電凱基08購04,TW21Z0849491,2021/02/04,上市,,RWSCCA,
16998,084950　智邦凱基08購01,TW21Z0849509,2021/02/04,上市,,RWSCCA,
16999,084951　佳世達凱基08購01,TW21Z0849517,2021/02/04,上市,,RWSCCA,
17000,084952　華碩凱基09購02,TW21Z0849525,2021/02/04,上市,,RWSCCA,
17001,084953　友達凱基08購07,TW21Z0849533,2021/02/04,上市,,RWSCCA,
17002,084954　聯發科凱基0B購03,TW21Z0849541,2021/02/04,上市,,RWSCCA,
17003,084955　義隆凱基08購04,TW21Z0849558,2021/02/04,上市,,RWSCCA,
17004,084956　王品凱基0A購01,TW21Z0849566,2021/02/04,上市,,RWSCCA,
17005,084957　欣興凱基08購10,TW21Z0849574,2021/02/04,上市,,RWSCCA,
17006,084958　群創凱基08購07,TW21Z0849582,2021/02/04,上市,,RWSCCA,
17007,084959　日月光凱基09購02,TW21Z0849590,2021/02/04,上市,,RWSCCA,
17008,084960　嘉聯益凱基08購02,TW21Z0849608,2021/02/04,上市,,RWSCCA,
17009,084961　同欣電凱基08購04,TW21Z0849616,2021/02/04,上市,,RWSCCA,
17010,084962　道瓊銀國票09購02,TW21Z0849624,2021/02/04,上市,,RWBCCA,
17011,084963　鴻海國票12購02,TW21Z0849632,2021/02/04,上市,,RWSCCA,
17012,084964　偉詮電國泰0A購01,TW21Z0849640,2021/02/04,上市,,RWSCCA,
17013,084965　友達兆豐09購01,TW21Z0849657,2021/02/05,上市,,RWSCCA,
17014,084966　T50反1中信0B購02,TW21Z0849665,2021/02/05,上市,,RWBCCE,
17015,084967　T50反1中信0C購01,TW21Z0849673,2021/02/05,上市,,RWBCCE,
17016,084968　道瓊銀中信0A購01,TW21Z0849681,2021/02/05,上市,,RWBCCE,
17017,084969　道瓊銀凱基0A購01,TW21Z0849699,2021/02/05,上市,,RWBCCA,
17018,084970　鴻海凱基08購16,TW21Z0849707,2021/02/05,上市,,RWSCCA,
17019,084971　宏碁凱基09購02,TW21Z0849715,2021/02/05,上市,,RWSCCA,
17020,084972　友達凱基09購06,TW21Z0849723,2021/02/05,上市,,RWSCCA,
17021,084973　聯發科凱基09購05,TW21Z0849731,2021/02/05,上市,,RWSCCA,
17022,084974　聯發科凱基0C購05,TW21Z0849749,2021/02/05,上市,,RWSCCA,
17023,084975　晶豪科凱基0C購01,TW21Z0849756,2021/02/05,上市,,RWSCCA,
17024,084976　群創凱基09購08,TW21Z0849764,2021/02/05,上市,,RWSCCA,
17025,084977　祥碩凱基09購02,TW21Z0849772,2021/02/05,上市,,RWSCCA,
17026,084978　宏碁國泰0A購01,TW21Z0849780,2021/02/05,上市,,RWSCCA,
17027,084979　聯發科國泰0A購02,TW21Z0849798,2021/02/05,上市,,RWSCCA,
17028,084980　聯發科國泰0A購03,TW21Z0849806,2021/02/05,上市,,RWSCCA,
17029,084981　T50反1群益0A購03,TW21Z0849814,2021/02/05,上市,,RWBCCA,
17030,084982　道瓊銀群益08購01,TW21Z0849822,2021/02/05,上市,,RWBCCA,
17031,084983　鴻海群益08購15,TW21Z0849830,2021/02/05,上市,,RWSCCA,
17032,084984　鴻海群益09購08,TW21Z0849848,2021/02/05,上市,,RWSCCA,
17033,084985　國巨群益09購01,TW21Z0849855,2021/02/05,上市,,RWSCCA,
17034,084986　台積電群益08購19,TW21Z0849863,2021/02/05,上市,,RWSCCA,
17035,084987　台積電群益08購20,TW21Z0849871,2021/02/05,上市,,RWSCCA,
17036,084988　宏碁群益09購01,TW21Z0849889,2021/02/05,上市,,RWSCCA,
17037,084989　友達群益09購06,TW21Z0849897,2021/02/05,上市,,RWSCCA,
17038,084990　聯發科群益09購01,TW21Z0849905,2021/02/05,上市,,RWSCCA,
17039,084991　萬海群益09購02,TW21Z0849913,2021/02/05,上市,,RWSCCA,
17040,084992　欣興群益08購03,TW21Z0849921,2021/02/05,上市,,RWSCCA,
17041,084993　群創群益09購06,TW21Z0849939,2021/02/05,上市,,RWSCCA,
17042,084994　南電群益08購02,TW21Z0849947,2021/02/05,上市,,RWSCCA,
17043,084995　台灣50永豐09購01,TW21Z0849954,2021/02/05,上市,,RWBCCA,
17044,084996　台橡永豐08購01,TW21Z0849962,2021/02/05,上市,,RWSCCA,
17045,084997　聯電永豐08購06,TW21Z0849970,2021/02/05,上市,,RWSCCA,
17046,084998　鴻海永豐08購03,TW21Z0849988,2021/02/05,上市,,RWSCCA,
17047,084999　台積電永豐08購04,TW21Z0849996,2021/02/05,上市,,RWSCCA,
17048,085000　台積電永豐08購05,TW21Z0850002,2021/02/05,上市,,RWSCCA,
17049,085001　宏碁永豐08購02,TW21Z0850010,2021/02/05,上市,,RWSCCA,
17050,085002　仲琦永豐08購01,TW21Z0850028,2021/02/05,上市,,RWSCCA,
17051,085003　聯發科永豐08購03,TW21Z0850036,2021/02/05,上市,,RWSCCA,
17052,085004　聯發科永豐09購01,TW21Z0850044,2021/02/05,上市,,RWSCCA,
17053,085005　致伸永豐08購01,TW21Z0850051,2021/02/05,上市,,RWSCCA,
17054,085006　南電永豐08購01,TW21Z0850069,2021/02/05,上市,,RWSCCA,
17055,085007　滬深2X元大08購09,TW21Z0850077,2021/02/05,上市,,RWBCCA,
17056,085008　滬深2X元大08購10,TW21Z0850085,2021/02/05,上市,,RWBCCA,
17057,085009　臺指反元大0B購02,TW21Z0850093,2021/02/05,上市,,RWBCCA,
17058,085010　道瓊銀元大09購03,TW21Z0850101,2021/02/05,上市,,RWBCCA,
17059,085011　台積電元大08購21,TW21Z0850119,2021/02/05,上市,,RWSCCA,
17060,085012　台積電元大08購22,TW21Z0850127,2021/02/05,上市,,RWSCCA,
17061,085013　宏碁元大08購04,TW21Z0850135,2021/02/05,上市,,RWSCCA,
17062,085014　宏碁元大08購05,TW21Z0850143,2021/02/05,上市,,RWSCCA,
17063,085015　南亞科元大08購02,TW21Z0850150,2021/02/05,上市,,RWSCCA,
17064,085016　南亞科元大08購03,TW21Z0850168,2021/02/05,上市,,RWSCCA,
17065,085017　晶豪科元大0A購02,TW21Z0850176,2021/02/05,上市,,RWSCCA,
17066,085018　奇鋐元大08購04,TW21Z0850184,2021/02/05,上市,,RWSCCA,
17067,085019　晶技元大08購03,TW21Z0850192,2021/02/05,上市,,RWSCCA,
17068,085020　貿聯元大08購04,TW21Z0850200,2021/02/05,上市,,RWSCCA,
17069,085021　松翰元大08購03,TW21Z0850218,2021/02/05,上市,,RWSCCA,
17070,085022　松翰元大08購04,TW21Z0850226,2021/02/05,上市,,RWSCCA,
17071,085023　盛群元大08購01,TW21Z0850234,2021/02/05,上市,,RWSCCA,
17072,085024　緯穎元大08購03,TW21Z0850242,2021/02/05,上市,,RWSCCA,
17073,085025　道瓊銀統一0B購01,TW21Z0850259,2021/02/05,上市,,RWBCCA,
17074,085026　聯電統一0A購04,TW21Z0850267,2021/02/05,上市,,RWSCCA,
17075,085027　聯發科統一0A購04,TW21Z0850275,2021/02/05,上市,,RWSCCA,
17076,085028　玉晶光統一0A購03,TW21Z0850283,2021/02/05,上市,,RWSCCA,
17077,085029　日月光統一08購03,TW21Z0850291,2021/02/05,上市,,RWSCCA,
17078,085030　祥碩統一0B購01,TW21Z0850309,2021/02/05,上市,,RWSCCA,
17079,085031　訊芯統一0A購01,TW21Z0850317,2021/02/05,上市,,RWSCCA,
17080,085032　世紀鋼統一0A購01,TW21Z0850325,2021/02/05,上市,,RWSCCA,
17081,085033　T50反1元富0B購03,TW21Z0850333,2021/02/05,上市,,RWBCCA,
17082,085034　T50反1元富12購01,TW21Z0850341,2021/02/05,上市,,RWBCCA,
17083,085035　道瓊銀元富08購01,TW21Z0850358,2021/02/05,上市,,RWBCCA,
17084,085036　台積電元富12購01,TW21Z0850366,2021/02/05,上市,,RWSCCA,
17085,085037　台積電元富12購02,TW21Z0850374,2021/02/05,上市,,RWSCCA,
17086,085038　台積電元富12購03,TW21Z0850382,2021/02/05,上市,,RWSCCA,
17087,085039　瑞昱元富0B購01,TW21Z0850390,2021/02/05,上市,,RWSCCA,
17088,085040　友達元富08購01,TW21Z0850408,2021/02/05,上市,,RWSCCA,
17089,085041　友達元富0B購01,TW21Z0850416,2021/02/05,上市,,RWSCCA,
17090,085042　美律元富08購02,TW21Z0850424,2021/02/05,上市,,RWSCCA,
17091,085043　瑞軒元富0B購01,TW21Z0850432,2021/02/05,上市,,RWSCCA,
